Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Library Name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,analyte_type,biospecimen_repository,biospecimen_repository_sample_id,body_site,Consent code,dbGaP accession,histological_type,is_tumor,study_design,study_name,submitted_subject_id,HOST,tissue,lat_lon,Sample_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),external_id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_vaginal_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,investigation_type,project_name,Sequencing_method,Submitter_Id,Cohort,env_broad_scale,env_local_scale,env_medium,ETHNICITY,host_age,Menses,pregnant,subject,timepoint,vaginal_ph,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,scientific_name,sex,isolate,AGE,source_name,BREED,treatment,BIOMATERIAL_PROVIDER,strain,JGI_accession,cell_line,isolation_source,cell_type,ENA_first_public,ENA_last_update,Sample_ID,replicate,genotype,GEO_Accession (exp),infection,dev_stage,Sample_inf,animal_id,Gestation_day,sample_type,sub_species,Cultivar,Ecotype,agent,host_diabetic_status,mouse_strain,time,time_point,culture_collection,host_tissue_sampled,donor_id,lab,animal_age_at_collection,brca_genotype,collected_by,Developmental_stage,fasted_status,health_status_at_collection,host_disease,material,Organism_part,Project,specimen_collection_date,specimen_collection_protocol,tumor_source_tissue,tumor_type,individual
ERR8283037,RNA-Seq,199,4581453701,PRJEB50547,SAMEA12789660,1454256595,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850429,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:45:00Z,1,SAMEA12789660,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_35,1/3/23,1/3/23,human,vagina,swab,SAMEA12789660,Sweden,57.708904,11.974594,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_35,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8283038,RNA-Seq,198,2508188583,PRJEB50547,SAMEA12789665,789378158,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850430,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:32:00Z,1,SAMEA12789665,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_40,1/3/23,1/3/23,human,vagina,swab,SAMEA12789665,Sweden,55.60587,13.00073,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_40,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8283374,RNA-Seq,200,9938697458,PRJEB50547,SAMEA12789752,3098287666,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7850766,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:51:00Z,1,SAMEA12789752,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_127,1/3/23,1/3/23,human,vagina,swab,SAMEA12789752,Sweden,57.708949,11.974639,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_127,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8285248,RNA-Seq,199,5532777488,PRJEB50547,SAMEA12789663,1734155331,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7852640,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:38:00Z,1,SAMEA12789663,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_38,1/3/23,1/3/23,human,vagina,swab,SAMEA12789663,Sweden,57.708907,11.974597,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_38,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8285900,RNA-Seq,197,10528225189,PRJEB50547,SAMEA12789758,3218427671,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7853292,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:54:00Z,1,SAMEA12789758,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_133,1/3/23,1/3/23,human,vagina,swab,SAMEA12789758,Sweden,55.60591,13.00081,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_133,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8286210,RNA-Seq,199,4137935502,PRJEB50547,SAMEA12789666,1278117273,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7853602,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:37:00Z,1,SAMEA12789666,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_41,1/3/23,1/3/23,human,vagina,swab,SAMEA12789666,Sweden,55.60588,13.00074,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_41,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8286876,RNA-Seq,198,3663354682,PRJEB50547,SAMEA12789667,1143123668,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7854268,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:35:00Z,1,SAMEA12789667,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_42,1/3/23,1/3/23,human,vagina,swab,SAMEA12789667,Sweden,55.60589,13.00075,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_42,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8287561,RNA-Seq,199,3360849174,PRJEB50547,SAMEA12789670,1074418610,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7854953,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:35:00Z,1,SAMEA12789670,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_45,1/3/23,1/3/23,human,vagina,swab,SAMEA12789670,Sweden,59.33258,18.0649,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_45,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8288188,RNA-Seq,199,3505309384,PRJEB50547,SAMEA12789673,1106105699,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7855580,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:34:00Z,1,SAMEA12789673,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_48,1/3/23,1/3/23,human,vagina,swab,SAMEA12789673,Sweden,57.70887,11.97456,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_48,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8289024,RNA-Seq,198,9261330689,PRJEB50547,SAMEA12789646,2863675359,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7856416,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:46:00Z,1,SAMEA12789646,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_21,1/3/23,1/3/23,human,vagina,swab,SAMEA12789646,Sweden,57.70889,11.97458,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_21,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8289368,RNA-Seq,198,10302035257,PRJEB50547,SAMEA12789734,3181860330,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7856760,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:48:00Z,1,SAMEA12789734,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_109,1/3/23,1/3/23,human,vagina,swab,SAMEA12789734,Sweden,57.708931,11.974621,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_109,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8299026,RNA-Seq,198,652006497,PRJEB50547,SAMEA12789680,234433684,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7866418,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:29:00Z,1,SAMEA12789680,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_55,1/3/23,1/3/23,human,vagina,swab,SAMEA12789680,Sweden,57.708877,11.974567,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_55,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8302615,RNA-Seq,199,11459206257,PRJEB50547,SAMEA12789645,3508864343,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7870038,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:52:00Z,1,SAMEA12789645,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_20,1/3/23,1/3/23,human,vagina,swab,SAMEA12789645,Sweden,57.708889,11.974579,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_20,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8303642,RNA-Seq,197,9863065277,PRJEB50547,SAMEA12789627,3015892525,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7871034,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:45:00Z,1,SAMEA12789627,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_2,1/3/23,1/3/23,human,vagina,swab,SAMEA12789627,Sweden,57.708871,11.974561,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_2,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8304655,RNA-Seq,199,5821109505,PRJEB50547,SAMEA12789676,1795182537,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7872047,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:46:00Z,1,SAMEA12789676,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_51,1/3/23,1/3/23,human,vagina,swab,SAMEA12789676,Sweden,57.708873,11.974563,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_51,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8304955,RNA-Seq,199,11771221852,PRJEB50547,SAMEA12789647,3640522457,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7872347,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:50:00Z,1,SAMEA12789647,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_22,1/3/23,1/3/23,human,vagina,swab,SAMEA12789647,Sweden,57.708891,11.974581,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_22,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8305598,RNA-Seq,199,7825229510,PRJEB50547,SAMEA12789628,2430712297,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7872990,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:47:00Z,1,SAMEA12789628,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_3,1/3/23,1/3/23,human,vagina,swab,SAMEA12789628,Sweden,57.708872,11.974562,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_3,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8306238,RNA-Seq,199,13047001627,PRJEB50547,SAMEA12789765,4010828883,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7873630,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:56:00Z,1,SAMEA12789765,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_140,1/3/23,1/3/23,human,vagina,swab,SAMEA12789765,Sweden,57.70887,11.97456,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_140,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8308007,RNA-Seq,197,8080182025,PRJEB50547,SAMEA12789668,2486303379,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7875399,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:55:00Z,1,SAMEA12789668,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_43,1/3/23,1/3/23,human,vagina,swab,SAMEA12789668,Sweden,55.6059,13.00076,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_43,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8308262,RNA-Seq,285,1086192901,PRJEB50547,SAMEA12789630,412351710,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7875654,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:30:00Z,1,SAMEA12789630,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_5,1/3/23,1/3/23,human,vagina,swab,SAMEA12789630,Sweden,57.708874,11.974564,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:25Z,2023-01-03T00:31:25Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_5,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8308588,RNA-Seq,199,7099428339,PRJEB50547,SAMEA12789678,2262064381,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7875980,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:42:00Z,1,SAMEA12789678,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_53,1/3/23,1/3/23,human,vagina,swab,SAMEA12789678,Sweden,57.708875,11.974565,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:26Z,2023-01-03T00:31:26Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_53,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8308912,RNA-Seq,286,3814946807,PRJEB50547,SAMEA12789682,1307102170,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7876304,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T08:35:00Z,1,SAMEA12789682,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_57,1/3/23,1/3/23,human,vagina,swab,SAMEA12789682,Sweden,57.708879,11.974569,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_57,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR8309393,RNA-Seq,198,20831484776,PRJEB50547,SAMEA12789739,6594088910,PERINATAL LABORATORY AT THE CENTRE FOR PERINATAL M,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX7877016,Illumina NovaSeq 6000,PAIRED,Inverse rRNA,METATRANSCRIPTOMIC,human vaginal metagenome,ILLUMINA,2023-01-04T00:00:00Z,2023-01-11T09:06:00Z,1,SAMEA12789739,ERP135139,,not provided,Sweden,Europe,,,,,,,,,,,,,,,,,Sample_114,1/3/23,1/3/23,human,vagina,swab,SAMEA12789739,Sweden,57.708936,11.974626,human-vaginal,Perinatal laboratory at the Centre for Perinatal Medicine & Health,perinatal laboratory at the centre for perinatal medicine & health,2023-01-03T00:31:27Z,2023-01-03T00:31:27Z,public,metatranscriptome,Microbial transcriptome in vaginal fluid at midgestation: association with spontaneous preterm delivery,Illumina NovaSeq,Sample_114,,,,,,,,,,,,1/3/23,1/3/23,human vaginal metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
